,loss,acc,group,train_size,trial
11,2.4777588844299316,0.5860000252723694,no-softmax corelnet,1000,1
12,3.867673397064209,0.609499990940094,no-softmax corelnet,1000,2
13,4.159062385559082,0.5544999837875366,no-softmax corelnet,1000,3
14,2.790592670440674,0.5805000066757202,no-softmax corelnet,1000,4
15,3.0726568698883057,0.6129999756813049,no-softmax corelnet,1000,5
16,3.785417079925537,0.590499997138977,no-softmax corelnet,1000,6
17,1.6487711668014526,0.5644999742507935,no-softmax corelnet,1000,7
18,3.724155902862549,0.5605000257492065,no-softmax corelnet,1000,8
19,1.9871106147766113,0.590499997138977,no-softmax corelnet,1000,9
20,1.279366135597229,0.6439999938011169,no-softmax corelnet,2000,0
21,1.5309199094772339,0.6449999809265137,no-softmax corelnet,2000,1
22,1.4959650039672852,0.6485000252723694,no-softmax corelnet,2000,2
23,1.52876877784729,0.6240000128746033,no-softmax corelnet,2000,3
24,1.2802053689956665,0.628000020980835,no-softmax corelnet,2000,4
25,1.2123140096664429,0.6315000057220459,no-softmax corelnet,2000,5
26,1.5161426067352295,0.640500009059906,no-softmax corelnet,2000,6
27,1.289996862411499,0.6240000128746033,no-softmax corelnet,2000,7
28,1.3698477745056152,0.6504999995231628,no-softmax corelnet,2000,8
29,1.3940415382385254,0.6179999709129333,no-softmax corelnet,2000,9
30,0.7024811506271362,0.6909999847412109,no-softmax corelnet,5000,0
31,0.7203523516654968,0.684499979019165,no-softmax corelnet,5000,1
32,0.6598544120788574,0.6924999952316284,no-softmax corelnet,5000,2
33,0.7087118625640869,0.6949999928474426,no-softmax corelnet,5000,3
34,0.6924368739128113,0.6804999709129333,no-softmax corelnet,5000,4
35,0.6880249381065369,0.6865000128746033,no-softmax corelnet,5000,5
36,0.6650174856185913,0.6794999837875366,no-softmax corelnet,5000,6
37,0.7508521676063538,0.6570000052452087,no-softmax corelnet,5000,7
38,0.6867959499359131,0.6980000138282776,no-softmax corelnet,5000,8
39,0.7166962027549744,0.6679999828338623,no-softmax corelnet,5000,9
