,elementwise_accuracy,full_sequence_accuracy,teacher_forcing_accuracy,trial,noise level,model
24,0.656045,0.2859,0.876985,4,0.08163265306122448,Simple Abstractor
25,0.46681,0.09195,0.78121,0,0.1020408163265306,Simple Abstractor
26,0.679145,0.30185,0.87365,1,0.1020408163265306,Simple Abstractor
27,0.49888,0.10875,0.80173,2,0.1020408163265306,Simple Abstractor
28,0.45259,0.08645,0.776465,3,0.1020408163265306,Simple Abstractor
29,0.51187,0.123,0.788415,4,0.1020408163265306,Simple Abstractor
30,0.519605,0.12005,0.80058,0,0.12244897959183673,Simple Abstractor
31,0.40551,0.04375,0.72183,1,0.12244897959183673,Simple Abstractor
32,0.50919,0.0922,0.77387,2,0.12244897959183673,Simple Abstractor
33,0.409715,0.0721,0.75471,3,0.12244897959183673,Simple Abstractor
34,0.463075,0.06785,0.751405,4,0.12244897959183673,Simple Abstractor
35,0.402205,0.0386,0.709105,0,0.14285714285714285,Simple Abstractor
36,0.32493,0.0197,0.661345,1,0.14285714285714285,Simple Abstractor
37,0.379945,0.0518,0.733045,2,0.14285714285714285,Simple Abstractor
38,0.412305,0.0437,0.714925,3,0.14285714285714285,Simple Abstractor
39,0.412245,0.0354,0.71349,4,0.14285714285714285,Simple Abstractor
40,0.37515,0.0185,0.63545,0,0.16326530612244897,Simple Abstractor
41,0.29031,0.0143,0.654495,1,0.16326530612244897,Simple Abstractor
42,0.38301,0.0255,0.69161,2,0.16326530612244897,Simple Abstractor
43,0.296285,0.00965,0.6389,3,0.16326530612244897,Simple Abstractor
44,0.338685,0.01565,0.668415,4,0.16326530612244897,Simple Abstractor
45,0.363805,0.0422,0.729225,0,0.18367346938775508,Simple Abstractor
46,0.28964,0.00985,0.63441,1,0.18367346938775508,Simple Abstractor
47,0.30654,0.0064,0.622725,2,0.18367346938775508,Simple Abstractor
48,0.314135,0.0132,0.634655,3,0.18367346938775508,Simple Abstractor
49,0.28164,0.00515,0.59004,4,0.18367346938775508,Simple Abstractor
50,0.24391,0.0011,0.53183,0,0.2040816326530612,Simple Abstractor
51,0.279485,0.00735,0.574495,1,0.2040816326530612,Simple Abstractor
52,0.28281,0.00495,0.598385,2,0.2040816326530612,Simple Abstractor
53,0.263525,0.002,0.540275,3,0.2040816326530612,Simple Abstractor
54,0.25744,0.0053,0.58807,4,0.2040816326530612,Simple Abstractor
55,0.268455,0.00165,0.535105,0,0.22448979591836732,Simple Abstractor
56,0.21136,0.00095,0.493565,1,0.22448979591836732,Simple Abstractor
57,0.190885,0.0004,0.483685,2,0.22448979591836732,Simple Abstractor
58,0.276945,0.0046,0.589285,3,0.22448979591836732,Simple Abstractor
59,0.26378,0.0027,0.544325,4,0.22448979591836732,Simple Abstractor
60,0.191895,0.0004,0.467505,0,0.24489795918367346,Simple Abstractor
61,0.21578,0.0006,0.52544,1,0.24489795918367346,Simple Abstractor
62,0.2488,0.00175,0.524455,2,0.24489795918367346,Simple Abstractor
63,0.20605,0.0012,0.486275,3,0.24489795918367346,Simple Abstractor
64,0.18393,0.00035,0.46279,4,0.24489795918367346,Simple Abstractor
65,0.188505,0.0007,0.51134,0,0.26530612244897955,Simple Abstractor
66,0.16316,0.0001,0.41472,1,0.26530612244897955,Simple Abstractor
67,0.19466,0.00025,0.44756,2,0.26530612244897955,Simple Abstractor
68,0.22908,0.00085,0.50776,3,0.26530612244897955,Simple Abstractor
69,0.231585,0.00265,0.543305,4,0.26530612244897955,Simple Abstractor
70,0.19649,0.00025,0.46071,0,0.2857142857142857,Simple Abstractor
71,0.159185,5e-05,0.43454,1,0.2857142857142857,Simple Abstractor
72,0.2152,0.0011,0.51546,2,0.2857142857142857,Simple Abstractor
73,0.173005,0.0001,0.46094,3,0.2857142857142857,Simple Abstractor
74,0.21067,0.00045,0.506545,4,0.2857142857142857,Simple Abstractor
75,0.167365,0.0004,0.472345,0,0.3061224489795918,Simple Abstractor
76,0.142905,5e-05,0.386465,1,0.3061224489795918,Simple Abstractor
77,0.182695,0.0003,0.44146,2,0.3061224489795918,Simple Abstractor
78,0.159155,0.0,0.419055,3,0.3061224489795918,Simple Abstractor
79,0.21345,0.00015,0.462395,4,0.3061224489795918,Simple Abstractor
80,0.249005,0.0008,0.5275,0,0.32653061224489793,Simple Abstractor
81,0.16744,0.0,0.45155,1,0.32653061224489793,Simple Abstractor
82,0.207355,0.00035,0.45126,2,0.32653061224489793,Simple Abstractor
83,0.134235,0.0,0.37907,3,0.32653061224489793,Simple Abstractor
84,0.160025,0.0001,0.431305,4,0.32653061224489793,Simple Abstractor
85,0.162045,0.00015,0.41732,0,0.3469387755102041,Simple Abstractor
86,0.161245,0.0,0.416235,1,0.3469387755102041,Simple Abstractor
87,0.202495,0.00045,0.47215,2,0.3469387755102041,Simple Abstractor
88,0.19144,0.00025,0.45816,3,0.3469387755102041,Simple Abstractor
89,0.20674,0.00035,0.46954,4,0.3469387755102041,Simple Abstractor
90,0.1477,0.0,0.36485,0,0.36734693877551017,Simple Abstractor
91,0.148565,0.0,0.38651,1,0.36734693877551017,Simple Abstractor
92,0.168555,0.00035,0.466995,2,0.36734693877551017,Simple Abstractor
93,0.180535,0.0001,0.437315,3,0.36734693877551017,Simple Abstractor
94,0.200105,0.00035,0.481765,4,0.36734693877551017,Simple Abstractor
95,0.13118,0.0,0.36561,0,0.3877551020408163,Simple Abstractor
96,0.152805,0.0002,0.426855,1,0.3877551020408163,Simple Abstractor
97,0.17413,0.0,0.406955,2,0.3877551020408163,Simple Abstractor
98,0.147555,0.0,0.38356,3,0.3877551020408163,Simple Abstractor
99,0.167175,0.0001,0.420465,4,0.3877551020408163,Simple Abstractor
100,0.16872,0.0,0.409265,0,0.4081632653061224,Simple Abstractor
101,0.137235,0.0,0.36921,1,0.4081632653061224,Simple Abstractor
102,0.15571,0.0,0.357685,2,0.4081632653061224,Simple Abstractor
103,0.1773,0.0,0.44514,3,0.4081632653061224,Simple Abstractor
104,0.13387,5e-05,0.33526,4,0.4081632653061224,Simple Abstractor
105,0.18922,0.0004,0.463545,0,0.42857142857142855,Simple Abstractor
106,0.178,0.0002,0.378305,1,0.42857142857142855,Simple Abstractor
107,0.13589,0.0,0.345305,2,0.42857142857142855,Simple Abstractor
108,0.148115,0.0,0.374695,3,0.42857142857142855,Simple Abstractor
109,0.16509,0.00015,0.395475,4,0.42857142857142855,Simple Abstractor
110,0.181425,0.0001,0.39261,0,0.44897959183673464,Simple Abstractor
111,0.147115,5e-05,0.3919,1,0.44897959183673464,Simple Abstractor
112,0.137915,0.0,0.328665,2,0.44897959183673464,Simple Abstractor
113,0.13635,0.0001,0.336755,3,0.44897959183673464,Simple Abstractor
114,0.152035,5e-05,0.358065,4,0.44897959183673464,Simple Abstractor
115,0.129485,5e-05,0.340205,0,0.4693877551020408,Simple Abstractor
116,0.156975,0.0,0.37931,1,0.4693877551020408,Simple Abstractor
117,0.151385,0.0,0.394945,2,0.4693877551020408,Simple Abstractor
118,0.142485,5e-05,0.365235,3,0.4693877551020408,Simple Abstractor
119,0.133405,0.0,0.37007,4,0.4693877551020408,Simple Abstractor
120,0.150385,0.0,0.376395,0,0.4897959183673469,Simple Abstractor
121,0.14552,0.0,0.388975,1,0.4897959183673469,Simple Abstractor
122,0.16504,0.0,0.384715,2,0.4897959183673469,Simple Abstractor
123,0.14231,0.0,0.375825,3,0.4897959183673469,Simple Abstractor
124,0.13518,0.0,0.380085,4,0.4897959183673469,Simple Abstractor
125,0.15026,0.0,0.37519,0,0.5102040816326531,Simple Abstractor
126,0.153215,0.0,0.402255,1,0.5102040816326531,Simple Abstractor
127,0.126805,0.0,0.349435,2,0.5102040816326531,Simple Abstractor
128,0.15,0.0,0.356155,3,0.5102040816326531,Simple Abstractor
129,0.142485,5e-05,0.329305,4,0.5102040816326531,Simple Abstractor
130,0.157475,0.0,0.39694,0,0.5306122448979591,Simple Abstractor
131,0.14986,0.0,0.364505,1,0.5306122448979591,Simple Abstractor
132,0.159345,0.0,0.390015,2,0.5306122448979591,Simple Abstractor
133,0.14068,0.0,0.40374,3,0.5306122448979591,Simple Abstractor
134,0.160505,5e-05,0.38532,4,0.5306122448979591,Simple Abstractor
135,0.13249,0.0,0.31149,0,0.5510204081632653,Simple Abstractor
136,0.135035,0.0,0.34832,1,0.5510204081632653,Simple Abstractor
137,0.14808,0.0,0.3466,2,0.5510204081632653,Simple Abstractor
138,0.11914,0.0,0.30718,3,0.5510204081632653,Simple Abstractor
139,0.12328,0.0,0.324395,4,0.5510204081632653,Simple Abstractor
140,0.14808,0.0,0.40429,0,0.5714285714285714,Simple Abstractor
141,0.13746,0.0,0.38245,1,0.5714285714285714,Simple Abstractor
142,0.13045,0.0,0.345775,2,0.5714285714285714,Simple Abstractor
143,0.115945,0.0,0.308045,3,0.5714285714285714,Simple Abstractor
144,0.127885,0.0,0.333285,4,0.5714285714285714,Simple Abstractor
145,0.13587,0.0,0.358465,0,0.5918367346938775,Simple Abstractor
146,0.14138,0.0,0.347225,1,0.5918367346938775,Simple Abstractor
147,0.15844,5e-05,0.39155,2,0.5918367346938775,Simple Abstractor
148,0.11782,0.0,0.32772,3,0.5918367346938775,Simple Abstractor
149,0.123035,0.0,0.36825,4,0.5918367346938775,Simple Abstractor
150,0.134045,0.0,0.34687,0,0.6122448979591836,Simple Abstractor
151,0.13179,0.0,0.317285,1,0.6122448979591836,Simple Abstractor
152,0.12205,0.0,0.30886,2,0.6122448979591836,Simple Abstractor
153,0.148885,0.0,0.36187,3,0.6122448979591836,Simple Abstractor
154,0.118415,0.0,0.308675,4,0.6122448979591836,Simple Abstractor
155,0.138335,0.0,0.3357,0,0.6326530612244897,Simple Abstractor
156,0.12461,0.0,0.342015,1,0.6326530612244897,Simple Abstractor
157,0.140345,0.0,0.34887,2,0.6326530612244897,Simple Abstractor
158,0.11759,0.0,0.28137,3,0.6326530612244897,Simple Abstractor
159,0.11261,0.0,0.29748,4,0.6326530612244897,Simple Abstractor
160,0.13179,5e-05,0.33207,0,0.6530612244897959,Simple Abstractor
161,0.13061,0.0,0.33816,1,0.6530612244897959,Simple Abstractor
162,0.11465,0.0,0.347365,2,0.6530612244897959,Simple Abstractor
163,0.1168,0.0,0.27182,3,0.6530612244897959,Simple Abstractor
164,0.127545,0.0,0.32156,4,0.6530612244897959,Simple Abstractor
165,0.122995,0.0,0.294625,0,0.673469387755102,Simple Abstractor
166,0.123875,0.0,0.342565,1,0.673469387755102,Simple Abstractor
167,0.12222,0.0,0.321175,2,0.673469387755102,Simple Abstractor
168,0.10335,0.0,0.281365,3,0.673469387755102,Simple Abstractor
169,0.16712,0.0,0.38223,4,0.673469387755102,Simple Abstractor
170,0.11932,0.0,0.31696,0,0.6938775510204082,Simple Abstractor
171,0.144235,0.0,0.33381,1,0.6938775510204082,Simple Abstractor
172,0.09663,0.0,0.277285,2,0.6938775510204082,Simple Abstractor
173,0.11102,0.0,0.324835,3,0.6938775510204082,Simple Abstractor
174,0.13491,0.0,0.351555,4,0.6938775510204082,Simple Abstractor
175,0.12323,0.0,0.30909,0,0.7142857142857142,Simple Abstractor
176,0.149745,0.0,0.367105,1,0.7142857142857142,Simple Abstractor
177,0.10271,0.0,0.27382,2,0.7142857142857142,Simple Abstractor
178,0.12896,0.0,0.33395,3,0.7142857142857142,Simple Abstractor
179,0.115965,0.0,0.30508,4,0.7142857142857142,Simple Abstractor
180,0.12882,0.0,0.32956,0,0.7346938775510203,Simple Abstractor
181,0.10766,0.0,0.282085,1,0.7346938775510203,Simple Abstractor
182,0.138235,0.0,0.326595,2,0.7346938775510203,Simple Abstractor
183,0.12365,0.0,0.331765,3,0.7346938775510203,Simple Abstractor
184,0.10428,0.0,0.28996,4,0.7346938775510203,Simple Abstractor
185,0.141245,0.0,0.31933,0,0.7551020408163265,Simple Abstractor
186,0.127245,0.0,0.324205,1,0.7551020408163265,Simple Abstractor
187,0.100295,0.0,0.26791,2,0.7551020408163265,Simple Abstractor
188,0.11948,0.0,0.288845,3,0.7551020408163265,Simple Abstractor
189,0.11558,0.0,0.31073,4,0.7551020408163265,Simple Abstractor
190,0.10349,0.0,0.284435,0,0.7755102040816326,Simple Abstractor
191,0.12071,0.0,0.310055,1,0.7755102040816326,Simple Abstractor
192,0.13691,0.0,0.35238,2,0.7755102040816326,Simple Abstractor
193,0.127435,0.0,0.301905,3,0.7755102040816326,Simple Abstractor
194,0.110765,0.0,0.308475,4,0.7755102040816326,Simple Abstractor
195,0.133905,0.0,0.33559,0,0.7959183673469387,Simple Abstractor
196,0.145425,0.0,0.341675,1,0.7959183673469387,Simple Abstractor
197,0.114095,0.0,0.302115,2,0.7959183673469387,Simple Abstractor
198,0.11474,0.0,0.26858,3,0.7959183673469387,Simple Abstractor
199,0.11554,0.0,0.317785,4,0.7959183673469387,Simple Abstractor
200,0.12956,0.0,0.3159,0,0.8163265306122448,Simple Abstractor
201,0.130065,0.0,0.319465,1,0.8163265306122448,Simple Abstractor
202,0.112275,0.0,0.317265,2,0.8163265306122448,Simple Abstractor
203,0.121155,0.0,0.32007,3,0.8163265306122448,Simple Abstractor
204,0.104845,0.0,0.29308,4,0.8163265306122448,Simple Abstractor
205,0.095745,0.0,0.2761,0,0.836734693877551,Simple Abstractor
206,0.111505,0.0,0.313855,1,0.836734693877551,Simple Abstractor
207,0.122855,0.0,0.3141,2,0.836734693877551,Simple Abstractor
208,0.10066,0.0,0.27667,3,0.836734693877551,Simple Abstractor
209,0.101985,0.0,0.28079,4,0.836734693877551,Simple Abstractor
210,0.1173,0.0,0.309735,0,0.8571428571428571,Simple Abstractor
211,0.12202,0.0,0.333135,1,0.8571428571428571,Simple Abstractor
212,0.109155,0.0,0.273635,2,0.8571428571428571,Simple Abstractor
213,0.11768,0.0,0.317155,3,0.8571428571428571,Simple Abstractor
214,0.12544,0.0,0.282165,4,0.8571428571428571,Simple Abstractor
215,0.108145,0.0,0.300045,0,0.8775510204081632,Simple Abstractor
216,0.112415,0.0,0.261895,1,0.8775510204081632,Simple Abstractor
217,0.136485,0.0,0.323795,2,0.8775510204081632,Simple Abstractor
218,0.11651,0.0,0.283765,3,0.8775510204081632,Simple Abstractor
219,0.113875,0.0,0.302,4,0.8775510204081632,Simple Abstractor
220,0.119135,0.0,0.3046,0,0.8979591836734693,Simple Abstractor
221,0.111725,0.0,0.288275,1,0.8979591836734693,Simple Abstractor
222,0.09876,0.0,0.281055,2,0.8979591836734693,Simple Abstractor
223,0.100405,0.0,0.26008,3,0.8979591836734693,Simple Abstractor
224,0.1,0.0,0.28316,4,0.8979591836734693,Simple Abstractor
225,0.115525,0.0,0.290435,0,0.9183673469387754,Simple Abstractor
226,0.11282,0.0,0.298235,1,0.9183673469387754,Simple Abstractor
227,0.11566,0.0,0.31798,2,0.9183673469387754,Simple Abstractor
228,0.10934,0.0,0.260975,3,0.9183673469387754,Simple Abstractor
229,0.13471,0.0,0.310205,4,0.9183673469387754,Simple Abstractor
230,0.104715,0.0,0.27184,0,0.9387755102040816,Simple Abstractor
231,0.117965,0.0,0.315805,1,0.9387755102040816,Simple Abstractor
232,0.10828,0.0,0.299125,2,0.9387755102040816,Simple Abstractor
233,0.11302,0.0,0.3186,3,0.9387755102040816,Simple Abstractor
234,0.113095,0.0,0.29115,4,0.9387755102040816,Simple Abstractor
235,0.128645,0.0,0.34911,0,0.9591836734693877,Simple Abstractor
236,0.117075,0.0,0.309315,1,0.9591836734693877,Simple Abstractor
237,0.101395,0.0,0.28105,2,0.9591836734693877,Simple Abstractor
238,0.110835,0.0,0.314255,3,0.9591836734693877,Simple Abstractor
239,0.10278,0.0,0.272135,4,0.9591836734693877,Simple Abstractor
240,0.10077,5e-05,0.30087,0,0.9795918367346939,Simple Abstractor
241,0.09333,0.0,0.273005,1,0.9795918367346939,Simple Abstractor
242,0.110085,0.0,0.27657,2,0.9795918367346939,Simple Abstractor
243,0.12321,0.0,0.303705,3,0.9795918367346939,Simple Abstractor
244,0.108925,0.0,0.302155,4,0.9795918367346939,Simple Abstractor
245,0.09711,0.0,0.28462,0,1.0,Simple Abstractor
246,0.1228,0.0,0.30801,1,1.0,Simple Abstractor
247,0.103355,0.0,0.287545,2,1.0,Simple Abstractor
248,0.10521,0.0,0.294915,3,1.0,Simple Abstractor
249,0.120235,0.0,0.32537,4,1.0,Simple Abstractor
0,0.998565,0.9934,0.99932,0,0.0,Ablation Model
1,0.998565,0.9934,0.99932,1,0.0,Ablation Model
2,0.998565,0.9934,0.99932,2,0.0,Ablation Model
3,0.998565,0.9934,0.99932,3,0.0,Ablation Model
4,0.998565,0.9934,0.99932,4,0.0,Ablation Model
5,0.99747,0.9881,0.99878,0,0.02040816326530612,Ablation Model
6,0.99757,0.9886,0.998845,1,0.02040816326530612,Ablation Model
7,0.997695,0.9891,0.998885,2,0.02040816326530612,Ablation Model
8,0.998115,0.991,0.999085,3,0.02040816326530612,Ablation Model
9,0.99788,0.9898,0.998965,4,0.02040816326530612,Ablation Model
10,0.994195,0.97175,0.997125,0,0.04081632653061224,Ablation Model
11,0.992085,0.9631,0.996235,1,0.04081632653061224,Ablation Model
12,0.984705,0.92635,0.992485,2,0.04081632653061224,Ablation Model
13,0.99374,0.9701,0.996935,3,0.04081632653061224,Ablation Model
14,0.993985,0.97175,0.997135,4,0.04081632653061224,Ablation Model
15,0.969705,0.86285,0.985225,0,0.061224489795918366,Ablation Model
16,0.982205,0.9155,0.99126,1,0.061224489795918366,Ablation Model
17,0.97278,0.875,0.986835,2,0.061224489795918366,Ablation Model
18,0.969755,0.85885,0.98497,3,0.061224489795918366,Ablation Model
19,0.96424,0.8362,0.982415,4,0.061224489795918366,Ablation Model
20,0.934855,0.72165,0.96929,0,0.08163265306122448,Ablation Model
21,0.964865,0.8462,0.98335,1,0.08163265306122448,Ablation Model
22,0.93045,0.703,0.96612,2,0.08163265306122448,Ablation Model
23,0.97428,0.88235,0.98771,3,0.08163265306122448,Ablation Model
24,0.950465,0.7799,0.975725,4,0.08163265306122448,Ablation Model
25,0.929505,0.7135,0.96709,0,0.1020408163265306,Ablation Model
26,0.92498,0.73565,0.969345,1,0.1020408163265306,Ablation Model
27,0.913895,0.6599,0.96075,2,0.1020408163265306,Ablation Model
28,0.858755,0.4912,0.935285,3,0.1020408163265306,Ablation Model
29,0.89385,0.61955,0.954535,4,0.1020408163265306,Ablation Model
30,0.89308,0.58905,0.95035,0,0.12244897959183673,Ablation Model
31,0.78268,0.37135,0.90282,1,0.12244897959183673,Ablation Model
32,0.69291,0.2456,0.8442,2,0.12244897959183673,Ablation Model
33,0.84302,0.46855,0.92562,3,0.12244897959183673,Ablation Model
34,0.782155,0.3592,0.890345,4,0.12244897959183673,Ablation Model
35,0.684945,0.23815,0.848305,0,0.14285714285714285,Ablation Model
36,0.82531,0.42035,0.919505,1,0.14285714285714285,Ablation Model
37,0.78711,0.36595,0.908815,2,0.14285714285714285,Ablation Model
38,0.672905,0.2022,0.829275,3,0.14285714285714285,Ablation Model
39,0.66387,0.2598,0.874415,4,0.14285714285714285,Ablation Model
40,0.693195,0.22165,0.85495,0,0.16326530612244897,Ablation Model
41,0.55854,0.1432,0.812325,1,0.16326530612244897,Ablation Model
42,0.60895,0.17255,0.825085,2,0.16326530612244897,Ablation Model
43,0.584275,0.19085,0.829985,3,0.16326530612244897,Ablation Model
44,0.548925,0.1382,0.798285,4,0.16326530612244897,Ablation Model
45,0.48077,0.058,0.74174,0,0.18367346938775508,Ablation Model
46,0.563175,0.09075,0.786335,1,0.18367346938775508,Ablation Model
47,0.54755,0.135,0.79745,2,0.18367346938775508,Ablation Model
48,0.624315,0.16515,0.827025,3,0.18367346938775508,Ablation Model
49,0.51611,0.0593,0.7467,4,0.18367346938775508,Ablation Model
50,0.462005,0.0475,0.72827,0,0.2040816326530612,Ablation Model
51,0.452515,0.05395,0.72222,1,0.2040816326530612,Ablation Model
52,0.479245,0.07395,0.69813,2,0.2040816326530612,Ablation Model
53,0.50641,0.0556,0.707515,3,0.2040816326530612,Ablation Model
54,0.47654,0.0571,0.685355,4,0.2040816326530612,Ablation Model
55,0.48414,0.07685,0.763485,0,0.22448979591836732,Ablation Model
56,0.450485,0.04305,0.68679,1,0.22448979591836732,Ablation Model
57,0.438455,0.0415,0.71728,2,0.22448979591836732,Ablation Model
58,0.404135,0.024,0.668135,3,0.22448979591836732,Ablation Model
59,0.3105,0.0081,0.531345,4,0.22448979591836732,Ablation Model
60,0.31721,0.01,0.593875,0,0.24489795918367346,Ablation Model
61,0.414705,0.0269,0.64461,1,0.24489795918367346,Ablation Model
62,0.40198,0.0407,0.732255,2,0.24489795918367346,Ablation Model
63,0.397435,0.02215,0.65254,3,0.24489795918367346,Ablation Model
64,0.40699,0.02305,0.69049,4,0.24489795918367346,Ablation Model
65,0.287575,0.0063,0.5403,0,0.26530612244897955,Ablation Model
66,0.305105,0.0039,0.54204,1,0.26530612244897955,Ablation Model
67,0.30832,0.006,0.54018,2,0.26530612244897955,Ablation Model
68,0.36883,0.01115,0.611785,3,0.26530612244897955,Ablation Model
69,0.331945,0.00865,0.59882,4,0.26530612244897955,Ablation Model
70,0.31727,0.0059,0.581865,0,0.2857142857142857,Ablation Model
71,0.288085,0.0039,0.515785,1,0.2857142857142857,Ablation Model
72,0.272865,0.001,0.53713,2,0.2857142857142857,Ablation Model
73,0.28886,0.00445,0.507715,3,0.2857142857142857,Ablation Model
74,0.262265,0.00155,0.52345,4,0.2857142857142857,Ablation Model
75,0.289845,0.0046,0.558595,0,0.3061224489795918,Ablation Model
76,0.326875,0.00565,0.57622,1,0.3061224489795918,Ablation Model
77,0.307385,0.00345,0.51918,2,0.3061224489795918,Ablation Model
78,0.217035,0.0004,0.454545,3,0.3061224489795918,Ablation Model
79,0.25208,0.0009,0.50598,4,0.3061224489795918,Ablation Model
80,0.360775,0.01025,0.60618,0,0.32653061224489793,Ablation Model
81,0.27302,0.00155,0.500255,1,0.32653061224489793,Ablation Model
82,0.232725,0.0012,0.46988,2,0.32653061224489793,Ablation Model
83,0.265345,0.0021,0.505495,3,0.32653061224489793,Ablation Model
84,0.2421,0.0007,0.481075,4,0.32653061224489793,Ablation Model
85,0.22267,0.0004,0.45094,0,0.3469387755102041,Ablation Model
86,0.22007,0.0003,0.443655,1,0.3469387755102041,Ablation Model
87,0.24406,0.00125,0.52157,2,0.3469387755102041,Ablation Model
88,0.29009,0.00395,0.5386,3,0.3469387755102041,Ablation Model
89,0.259935,0.0018,0.48317,4,0.3469387755102041,Ablation Model
90,0.18548,0.0002,0.417185,0,0.36734693877551017,Ablation Model
91,0.227075,0.00015,0.4373,1,0.36734693877551017,Ablation Model
92,0.205155,0.0002,0.449555,2,0.36734693877551017,Ablation Model
93,0.192355,0.0001,0.42401,3,0.36734693877551017,Ablation Model
94,0.244215,0.0009,0.47836,4,0.36734693877551017,Ablation Model
95,0.194155,0.00015,0.40648,0,0.3877551020408163,Ablation Model
96,0.18528,5e-05,0.38477,1,0.3877551020408163,Ablation Model
97,0.207395,0.0002,0.40082,2,0.3877551020408163,Ablation Model
98,0.224355,0.00045,0.438825,3,0.3877551020408163,Ablation Model
99,0.22799,0.00055,0.471155,4,0.3877551020408163,Ablation Model
100,0.214905,0.0,0.433885,0,0.4081632653061224,Ablation Model
101,0.219355,0.0003,0.42071,1,0.4081632653061224,Ablation Model
102,0.17999,0.0001,0.401875,2,0.4081632653061224,Ablation Model
103,0.215525,0.0003,0.442345,3,0.4081632653061224,Ablation Model
104,0.19928,0.00035,0.46875,4,0.4081632653061224,Ablation Model
105,0.16923,5e-05,0.374475,0,0.42857142857142855,Ablation Model
106,0.17997,0.0001,0.36716,1,0.42857142857142855,Ablation Model
107,0.168945,5e-05,0.362475,2,0.42857142857142855,Ablation Model
108,0.17071,0.0,0.396835,3,0.42857142857142855,Ablation Model
109,0.2082,0.0002,0.43477,4,0.42857142857142855,Ablation Model
110,0.182565,5e-05,0.39516,0,0.44897959183673464,Ablation Model
111,0.227885,0.0003,0.449445,1,0.44897959183673464,Ablation Model
112,0.179135,5e-05,0.41219,2,0.44897959183673464,Ablation Model
113,0.159025,0.0,0.367655,3,0.44897959183673464,Ablation Model
114,0.215885,0.00015,0.43142,4,0.44897959183673464,Ablation Model
115,0.178395,5e-05,0.39365,0,0.4693877551020408,Ablation Model
116,0.143415,0.0001,0.36735,1,0.4693877551020408,Ablation Model
117,0.20105,0.00035,0.412695,2,0.4693877551020408,Ablation Model
118,0.16801,5e-05,0.37717,3,0.4693877551020408,Ablation Model
119,0.16109,0.0,0.38291,4,0.4693877551020408,Ablation Model
120,0.168405,0.0,0.379165,0,0.4897959183673469,Ablation Model
121,0.141615,0.0,0.35364,1,0.4897959183673469,Ablation Model
122,0.179615,0.0,0.393875,2,0.4897959183673469,Ablation Model
123,0.153645,5e-05,0.37353,3,0.4897959183673469,Ablation Model
124,0.178605,5e-05,0.404985,4,0.4897959183673469,Ablation Model
125,0.18515,0.0001,0.405935,0,0.5102040816326531,Ablation Model
126,0.12767,0.0,0.333465,1,0.5102040816326531,Ablation Model
127,0.16601,5e-05,0.38834,2,0.5102040816326531,Ablation Model
128,0.17297,5e-05,0.408955,3,0.5102040816326531,Ablation Model
129,0.211825,0.00035,0.45555,4,0.5102040816326531,Ablation Model
130,0.12273,0.0,0.314405,0,0.5306122448979591,Ablation Model
131,0.17038,5e-05,0.3634,1,0.5306122448979591,Ablation Model
132,0.18524,5e-05,0.379885,2,0.5306122448979591,Ablation Model
133,0.1579,0.0,0.37693,3,0.5306122448979591,Ablation Model
134,0.17019,5e-05,0.3844,4,0.5306122448979591,Ablation Model
135,0.16943,0.0,0.36667,0,0.5510204081632653,Ablation Model
136,0.14131,5e-05,0.33007,1,0.5510204081632653,Ablation Model
137,0.138765,0.0,0.326015,2,0.5510204081632653,Ablation Model
138,0.15868,5e-05,0.38144,3,0.5510204081632653,Ablation Model
139,0.16742,0.0,0.36379,4,0.5510204081632653,Ablation Model
140,0.167765,5e-05,0.37553,0,0.5714285714285714,Ablation Model
141,0.150975,0.0,0.3528,1,0.5714285714285714,Ablation Model
142,0.152175,0.0,0.34817,2,0.5714285714285714,Ablation Model
143,0.14525,5e-05,0.33839,3,0.5714285714285714,Ablation Model
144,0.15061,0.0,0.356685,4,0.5714285714285714,Ablation Model
145,0.15092,5e-05,0.370395,0,0.5918367346938775,Ablation Model
146,0.146715,0.0,0.346595,1,0.5918367346938775,Ablation Model
147,0.134235,0.0,0.333765,2,0.5918367346938775,Ablation Model
148,0.18321,5e-05,0.401765,3,0.5918367346938775,Ablation Model
149,0.12651,0.0,0.320995,4,0.5918367346938775,Ablation Model
150,0.162645,0.0,0.3688,0,0.6122448979591836,Ablation Model
151,0.178835,0.00015,0.427065,1,0.6122448979591836,Ablation Model
152,0.138345,0.0,0.32996,2,0.6122448979591836,Ablation Model
153,0.128155,0.0,0.324925,3,0.6122448979591836,Ablation Model
154,0.143235,0.0,0.362365,4,0.6122448979591836,Ablation Model
155,0.12315,0.0,0.32629,0,0.6326530612244897,Ablation Model
156,0.14567,0.0,0.366105,1,0.6326530612244897,Ablation Model
157,0.13398,0.0,0.333795,2,0.6326530612244897,Ablation Model
158,0.137885,0.0,0.329535,3,0.6326530612244897,Ablation Model
159,0.14905,0.0,0.35802,4,0.6326530612244897,Ablation Model
160,0.151795,5e-05,0.355875,0,0.6530612244897959,Ablation Model
161,0.140705,0.0,0.33664,1,0.6530612244897959,Ablation Model
162,0.11672,0.0,0.311975,2,0.6530612244897959,Ablation Model
163,0.12394,0.0,0.326525,3,0.6530612244897959,Ablation Model
164,0.139075,0.0,0.34081,4,0.6530612244897959,Ablation Model
165,0.135945,0.0,0.335975,0,0.673469387755102,Ablation Model
166,0.14003,0.0,0.350215,1,0.673469387755102,Ablation Model
