,elementwise_accuracy,full_sequence_accuracy,teacher_forcing_accuracy,trial,noise level,model
22,0.68511,0.34075,0.90077,2,0.08163265306122448,Simple Abstractor
23,0.650435,0.2283,0.849875,3,0.08163265306122448,Simple Abstractor
24,0.63754,0.24475,0.85743,4,0.08163265306122448,Simple Abstractor
25,0.626435,0.27525,0.872765,0,0.1020408163265306,Simple Abstractor
26,0.591255,0.22635,0.861745,1,0.1020408163265306,Simple Abstractor
27,0.51959,0.17055,0.838115,2,0.1020408163265306,Simple Abstractor
28,0.5219,0.13285,0.8128,3,0.1020408163265306,Simple Abstractor
29,0.49557,0.11475,0.794615,4,0.1020408163265306,Simple Abstractor
30,0.414205,0.0672,0.75143,0,0.12244897959183673,Simple Abstractor
31,0.667155,0.25315,0.86026,1,0.12244897959183673,Simple Abstractor
32,0.40495,0.04415,0.721015,2,0.12244897959183673,Simple Abstractor
33,0.56253,0.1198,0.793705,3,0.12244897959183673,Simple Abstractor
34,0.36667,0.04685,0.740495,4,0.12244897959183673,Simple Abstractor
35,0.385115,0.0394,0.70392,0,0.14285714285714285,Simple Abstractor
36,0.436885,0.04205,0.701895,1,0.14285714285714285,Simple Abstractor
37,0.4239,0.0479,0.720535,2,0.14285714285714285,Simple Abstractor
38,0.40157,0.03115,0.686905,3,0.14285714285714285,Simple Abstractor
39,0.41436,0.0375,0.70775,4,0.14285714285714285,Simple Abstractor
40,0.341585,0.02195,0.673215,0,0.16326530612244897,Simple Abstractor
41,0.31453,0.01125,0.644785,1,0.16326530612244897,Simple Abstractor
42,0.34177,0.0164,0.638805,2,0.16326530612244897,Simple Abstractor
43,0.32926,0.0096,0.63969,3,0.16326530612244897,Simple Abstractor
44,0.26696,0.00605,0.59623,4,0.16326530612244897,Simple Abstractor
45,0.256805,0.0036,0.53267,0,0.18367346938775508,Simple Abstractor
46,0.374925,0.03225,0.710175,1,0.18367346938775508,Simple Abstractor
47,0.312545,0.01575,0.63357,2,0.18367346938775508,Simple Abstractor
48,0.30172,0.0088,0.61212,3,0.18367346938775508,Simple Abstractor
49,0.274125,0.00445,0.581015,4,0.18367346938775508,Simple Abstractor
50,0.32505,0.00655,0.603525,0,0.2040816326530612,Simple Abstractor
51,0.24733,0.00625,0.59453,1,0.2040816326530612,Simple Abstractor
52,0.28015,0.00545,0.584065,2,0.2040816326530612,Simple Abstractor
53,0.24893,0.0057,0.583345,3,0.2040816326530612,Simple Abstractor
54,0.331145,0.01265,0.619285,4,0.2040816326530612,Simple Abstractor
55,0.24685,0.00105,0.533475,0,0.22448979591836732,Simple Abstractor
56,0.242165,0.0023,0.53852,1,0.22448979591836732,Simple Abstractor
57,0.194705,0.00025,0.479215,2,0.22448979591836732,Simple Abstractor
58,0.29603,0.0041,0.57946,3,0.22448979591836732,Simple Abstractor
59,0.249845,0.00465,0.610295,4,0.22448979591836732,Simple Abstractor
60,0.224145,0.00065,0.50785,0,0.24489795918367346,Simple Abstractor
61,0.19929,0.0001,0.47549,1,0.24489795918367346,Simple Abstractor
62,0.26356,0.0019,0.553635,2,0.24489795918367346,Simple Abstractor
63,0.208925,0.0005,0.505985,3,0.24489795918367346,Simple Abstractor
64,0.20657,0.0006,0.499405,4,0.24489795918367346,Simple Abstractor
65,0.262255,0.00085,0.513005,0,0.26530612244897955,Simple Abstractor
66,0.17711,0.00015,0.449245,1,0.26530612244897955,Simple Abstractor
67,0.19592,0.0003,0.47029,2,0.26530612244897955,Simple Abstractor
68,0.212595,0.0003,0.48104,3,0.26530612244897955,Simple Abstractor
69,0.209865,0.0005,0.47347,4,0.26530612244897955,Simple Abstractor
70,0.23681,0.00045,0.518135,0,0.2857142857142857,Simple Abstractor
71,0.22213,0.0011,0.47892,1,0.2857142857142857,Simple Abstractor
72,0.22199,0.00175,0.53847,2,0.2857142857142857,Simple Abstractor
73,0.177645,0.00035,0.43048,3,0.2857142857142857,Simple Abstractor
74,0.201075,0.00045,0.493625,4,0.2857142857142857,Simple Abstractor
75,0.17232,0.0001,0.396555,0,0.3061224489795918,Simple Abstractor
76,0.238675,0.0017,0.528445,1,0.3061224489795918,Simple Abstractor
77,0.207765,0.0001,0.47344,2,0.3061224489795918,Simple Abstractor
78,0.18386,0.00025,0.449415,3,0.3061224489795918,Simple Abstractor
79,0.185565,0.0004,0.47682,4,0.3061224489795918,Simple Abstractor
80,0.144265,5e-05,0.41884,0,0.32653061224489793,Simple Abstractor
81,0.178415,0.0004,0.480315,1,0.32653061224489793,Simple Abstractor
82,0.180155,0.0001,0.453525,2,0.32653061224489793,Simple Abstractor
83,0.16906,0.0001,0.406605,3,0.32653061224489793,Simple Abstractor
84,0.164915,0.0001,0.41071,4,0.32653061224489793,Simple Abstractor
85,0.151,5e-05,0.41356,0,0.3469387755102041,Simple Abstractor
86,0.152165,0.0,0.374135,1,0.3469387755102041,Simple Abstractor
87,0.153095,0.0001,0.422325,2,0.3469387755102041,Simple Abstractor
88,0.18413,0.0,0.411845,3,0.3469387755102041,Simple Abstractor
89,0.17997,0.0002,0.4193,4,0.3469387755102041,Simple Abstractor
90,0.18127,0.0001,0.43647,0,0.36734693877551017,Simple Abstractor
91,0.18021,0.00035,0.45716,1,0.36734693877551017,Simple Abstractor
92,0.15055,0.0,0.361335,2,0.36734693877551017,Simple Abstractor
93,0.154435,0.0001,0.401185,3,0.36734693877551017,Simple Abstractor
94,0.17685,0.00015,0.43102,4,0.36734693877551017,Simple Abstractor
95,0.17901,0.0001,0.38469,0,0.3877551020408163,Simple Abstractor
96,0.17097,0.0,0.40697,1,0.3877551020408163,Simple Abstractor
97,0.16942,0.0,0.3892,2,0.3877551020408163,Simple Abstractor
98,0.17047,0.0001,0.403415,3,0.3877551020408163,Simple Abstractor
99,0.159055,0.0,0.388,4,0.3877551020408163,Simple Abstractor
100,0.150725,5e-05,0.380435,0,0.4081632653061224,Simple Abstractor
101,0.147535,0.0,0.351875,1,0.4081632653061224,Simple Abstractor
102,0.17971,0.0002,0.431935,2,0.4081632653061224,Simple Abstractor
103,0.170075,0.0,0.38919,3,0.4081632653061224,Simple Abstractor
104,0.16822,0.00015,0.390845,4,0.4081632653061224,Simple Abstractor
105,0.156955,5e-05,0.402185,0,0.42857142857142855,Simple Abstractor
106,0.16017,0.0001,0.40952,1,0.42857142857142855,Simple Abstractor
107,0.178195,0.00025,0.393315,2,0.42857142857142855,Simple Abstractor
108,0.135075,0.0,0.294995,3,0.42857142857142855,Simple Abstractor
109,0.16302,5e-05,0.38666,4,0.42857142857142855,Simple Abstractor
110,0.160425,0.0,0.390525,0,0.44897959183673464,Simple Abstractor
111,0.135795,0.0,0.32473,1,0.44897959183673464,Simple Abstractor
112,0.14896,5e-05,0.39081,2,0.44897959183673464,Simple Abstractor
113,0.14477,0.0,0.351195,3,0.44897959183673464,Simple Abstractor
114,0.11398,0.0,0.349395,4,0.44897959183673464,Simple Abstractor
115,0.136765,0.0,0.33301,0,0.4693877551020408,Simple Abstractor
116,0.160975,0.0,0.379615,1,0.4693877551020408,Simple Abstractor
117,0.162185,5e-05,0.412185,2,0.4693877551020408,Simple Abstractor
118,0.17203,0.0,0.357295,3,0.4693877551020408,Simple Abstractor
119,0.146975,0.0,0.34357,4,0.4693877551020408,Simple Abstractor
120,0.12444,0.0,0.36049,0,0.4897959183673469,Simple Abstractor
121,0.151285,0.0,0.3504,1,0.4897959183673469,Simple Abstractor
122,0.12958,0.0,0.355245,2,0.4897959183673469,Simple Abstractor
123,0.151775,0.0,0.36825,3,0.4897959183673469,Simple Abstractor
124,0.13549,0.0,0.342655,4,0.4897959183673469,Simple Abstractor
125,0.157425,0.0,0.391015,0,0.5102040816326531,Simple Abstractor
126,0.1305,0.0,0.33341,1,0.5102040816326531,Simple Abstractor
127,0.153835,0.0,0.37877,2,0.5102040816326531,Simple Abstractor
128,0.14443,0.0,0.33759,3,0.5102040816326531,Simple Abstractor
129,0.122055,0.0,0.32868,4,0.5102040816326531,Simple Abstractor
130,0.111865,0.0,0.30386,0,0.5306122448979591,Simple Abstractor
131,0.134695,0.0,0.3536,1,0.5306122448979591,Simple Abstractor
132,0.129175,0.0,0.342925,2,0.5306122448979591,Simple Abstractor
133,0.143595,0.0,0.36475,3,0.5306122448979591,Simple Abstractor
134,0.12986,0.0,0.364305,4,0.5306122448979591,Simple Abstractor
135,0.13441,0.0,0.32552,0,0.5510204081632653,Simple Abstractor
136,0.16174,0.0,0.352845,1,0.5510204081632653,Simple Abstractor
137,0.128215,0.0,0.330095,2,0.5510204081632653,Simple Abstractor
138,0.125,0.0,0.34092,3,0.5510204081632653,Simple Abstractor
139,0.16345,0.0001,0.403075,4,0.5510204081632653,Simple Abstractor
140,0.11821,0.0,0.269465,0,0.5714285714285714,Simple Abstractor
141,0.11861,0.0,0.318615,1,0.5714285714285714,Simple Abstractor
142,0.13826,0.0,0.362665,2,0.5714285714285714,Simple Abstractor
143,0.133455,0.0,0.325945,3,0.5714285714285714,Simple Abstractor
144,0.12421,0.0,0.31359,4,0.5714285714285714,Simple Abstractor
145,0.118375,0.0,0.31312,0,0.5918367346938775,Simple Abstractor
146,0.126585,0.0,0.349195,1,0.5918367346938775,Simple Abstractor
147,0.135385,5e-05,0.36996,2,0.5918367346938775,Simple Abstractor
148,0.1278,0.0,0.34856,3,0.5918367346938775,Simple Abstractor
149,0.1462,0.0,0.363515,4,0.5918367346938775,Simple Abstractor
150,0.155135,0.0,0.342985,0,0.6122448979591836,Simple Abstractor
151,0.126605,0.0,0.346285,1,0.6122448979591836,Simple Abstractor
152,0.1641,0.0,0.39101,2,0.6122448979591836,Simple Abstractor
153,0.10658,0.0,0.299475,3,0.6122448979591836,Simple Abstractor
154,0.122465,0.0,0.30367,4,0.6122448979591836,Simple Abstractor
155,0.13937,0.0,0.34004,0,0.6326530612244897,Simple Abstractor
156,0.132715,0.0,0.34798,1,0.6326530612244897,Simple Abstractor
157,0.12717,0.0,0.33475,2,0.6326530612244897,Simple Abstractor
158,0.123645,5e-05,0.315965,3,0.6326530612244897,Simple Abstractor
159,0.12262,0.0,0.305715,4,0.6326530612244897,Simple Abstractor
160,0.11892,0.0,0.285445,0,0.6530612244897959,Simple Abstractor
161,0.110535,0.0,0.34005,1,0.6530612244897959,Simple Abstractor
162,0.096235,0.0,0.33183,2,0.6530612244897959,Simple Abstractor
163,0.123945,0.0,0.331535,3,0.6530612244897959,Simple Abstractor
164,0.141495,5e-05,0.36639,4,0.6530612244897959,Simple Abstractor
165,0.117955,0.0,0.310965,0,0.673469387755102,Simple Abstractor
166,0.148375,0.0,0.333915,1,0.673469387755102,Simple Abstractor
167,0.117365,0.0,0.304325,2,0.673469387755102,Simple Abstractor
168,0.15516,5e-05,0.375695,3,0.673469387755102,Simple Abstractor
169,0.106395,0.0,0.3153,4,0.673469387755102,Simple Abstractor
170,0.11667,0.0,0.30092,0,0.6938775510204082,Simple Abstractor
171,0.1268,0.0,0.318185,1,0.6938775510204082,Simple Abstractor
172,0.128675,0.0,0.303945,2,0.6938775510204082,Simple Abstractor
173,0.1124,0.0,0.29922,3,0.6938775510204082,Simple Abstractor
174,0.12378,0.0,0.344655,4,0.6938775510204082,Simple Abstractor
175,0.14753,0.0,0.34237,0,0.7142857142857142,Simple Abstractor
176,0.122785,0.0,0.347155,1,0.7142857142857142,Simple Abstractor
177,0.122785,0.0,0.3363,2,0.7142857142857142,Simple Abstractor
178,0.10341,0.0,0.304555,3,0.7142857142857142,Simple Abstractor
179,0.15258,0.0,0.348965,4,0.7142857142857142,Simple Abstractor
180,0.11281,0.0,0.30966,0,0.7346938775510203,Simple Abstractor
181,0.115105,0.0,0.30804,1,0.7346938775510203,Simple Abstractor
182,0.111845,0.0,0.302105,2,0.7346938775510203,Simple Abstractor
183,0.118205,0.0,0.314865,3,0.7346938775510203,Simple Abstractor
184,0.12173,0.0,0.29412,4,0.7346938775510203,Simple Abstractor
185,0.127365,0.0,0.320325,0,0.7551020408163265,Simple Abstractor
186,0.12775,0.0,0.36201,1,0.7551020408163265,Simple Abstractor
187,0.118815,0.0,0.32653,2,0.7551020408163265,Simple Abstractor
188,0.128615,0.0,0.35673,3,0.7551020408163265,Simple Abstractor
189,0.112305,0.0,0.286435,4,0.7551020408163265,Simple Abstractor
190,0.10733,0.0,0.307065,0,0.7755102040816326,Simple Abstractor
191,0.124445,0.0,0.33718,1,0.7755102040816326,Simple Abstractor
192,0.126475,0.0,0.317115,2,0.7755102040816326,Simple Abstractor
193,0.12349,0.0,0.289695,3,0.7755102040816326,Simple Abstractor
194,0.13664,0.0,0.315275,4,0.7755102040816326,Simple Abstractor
195,0.11504,0.0,0.289525,0,0.7959183673469387,Simple Abstractor
196,0.11527,0.0,0.312415,1,0.7959183673469387,Simple Abstractor
197,0.11789,0.0,0.293265,2,0.7959183673469387,Simple Abstractor
198,0.156855,0.0,0.371315,3,0.7959183673469387,Simple Abstractor
199,0.118635,0.0,0.30876,4,0.7959183673469387,Simple Abstractor
200,0.128505,0.0,0.327575,0,0.8163265306122448,Simple Abstractor
201,0.10604,0.0,0.27052,1,0.8163265306122448,Simple Abstractor
202,0.125865,0.0,0.325285,2,0.8163265306122448,Simple Abstractor
203,0.11588,0.0,0.30896,3,0.8163265306122448,Simple Abstractor
204,0.121735,0.0,0.303025,4,0.8163265306122448,Simple Abstractor
205,0.12458,0.0,0.30742,0,0.836734693877551,Simple Abstractor
206,0.104715,0.0,0.285575,1,0.836734693877551,Simple Abstractor
207,0.143505,0.0,0.341565,2,0.836734693877551,Simple Abstractor
208,0.135495,0.0,0.335575,3,0.836734693877551,Simple Abstractor
209,0.103285,0.0,0.272465,4,0.836734693877551,Simple Abstractor
210,0.13356,0.0,0.326485,0,0.8571428571428571,Simple Abstractor
211,0.11555,0.0,0.329565,1,0.8571428571428571,Simple Abstractor
212,0.119815,0.0,0.3177,2,0.8571428571428571,Simple Abstractor
213,0.10562,0.0,0.31322,3,0.8571428571428571,Simple Abstractor
214,0.110315,0.0,0.31404,4,0.8571428571428571,Simple Abstractor
215,0.12357,0.0,0.299035,0,0.8775510204081632,Simple Abstractor
216,0.09834,0.0,0.32643,1,0.8775510204081632,Simple Abstractor
217,0.11099,0.0,0.30343,2,0.8775510204081632,Simple Abstractor
218,0.12559,0.0,0.32418,3,0.8775510204081632,Simple Abstractor
219,0.130595,5e-05,0.34251,4,0.8775510204081632,Simple Abstractor
220,0.10565,0.0,0.30485,0,0.8979591836734693,Simple Abstractor
221,0.11627,0.0,0.279905,1,0.8979591836734693,Simple Abstractor
222,0.11238,0.0,0.29026,2,0.8979591836734693,Simple Abstractor
223,0.10623,0.0,0.251575,3,0.8979591836734693,Simple Abstractor
224,0.10048,0.0,0.283525,4,0.8979591836734693,Simple Abstractor
225,0.11061,0.0,0.28409,0,0.9183673469387754,Simple Abstractor
226,0.12837,0.0,0.297885,1,0.9183673469387754,Simple Abstractor
227,0.11668,0.0,0.31913,2,0.9183673469387754,Simple Abstractor
228,0.130205,0.0,0.30669,3,0.9183673469387754,Simple Abstractor
229,0.104865,0.0,0.303095,4,0.9183673469387754,Simple Abstractor
230,0.12742,0.0,0.32501,0,0.9387755102040816,Simple Abstractor
231,0.11276,0.0,0.31807,1,0.9387755102040816,Simple Abstractor
232,0.13444,0.0,0.325745,2,0.9387755102040816,Simple Abstractor
233,0.10981,0.0,0.31827,3,0.9387755102040816,Simple Abstractor
234,0.105435,0.0,0.290005,4,0.9387755102040816,Simple Abstractor
235,0.11557,0.0,0.30221,0,0.9591836734693877,Simple Abstractor
236,0.10131,0.0,0.274115,1,0.9591836734693877,Simple Abstractor
237,0.12386,0.0,0.325715,2,0.9591836734693877,Simple Abstractor
238,0.133795,0.0,0.32404,3,0.9591836734693877,Simple Abstractor
239,0.118895,0.0,0.30961,4,0.9591836734693877,Simple Abstractor
240,0.12111,0.0,0.28699,0,0.9795918367346939,Simple Abstractor
241,0.11538,0.0,0.321925,1,0.9795918367346939,Simple Abstractor
242,0.119895,0.0,0.284015,2,0.9795918367346939,Simple Abstractor
243,0.10818,0.0,0.27875,3,0.9795918367346939,Simple Abstractor
244,0.11274,0.0,0.27026,4,0.9795918367346939,Simple Abstractor
245,0.11652,0.0,0.26159,0,1.0,Simple Abstractor
246,0.126585,0.0,0.309475,1,1.0,Simple Abstractor
247,0.105745,0.0,0.29278,2,1.0,Simple Abstractor
248,0.0914,0.0,0.263785,3,1.0,Simple Abstractor
249,0.135355,0.0,0.35232,4,1.0,Simple Abstractor
0,0.998565,0.9934,0.99932,0,0.0,Ablation Model
1,0.998565,0.9934,0.99932,1,0.0,Ablation Model
2,0.998565,0.9934,0.99932,2,0.0,Ablation Model
3,0.998565,0.9934,0.99932,3,0.0,Ablation Model
4,0.998565,0.9934,0.99932,4,0.0,Ablation Model
5,0.99786,0.9898,0.998965,0,0.02040816326530612,Ablation Model
6,0.99689,0.9852,0.99849,1,0.02040816326530612,Ablation Model
7,0.998125,0.99115,0.99908,2,0.02040816326530612,Ablation Model
8,0.99781,0.98935,0.99892,3,0.02040816326530612,Ablation Model
9,0.997995,0.99055,0.99903,4,0.02040816326530612,Ablation Model
10,0.994825,0.975,0.997465,0,0.04081632653061224,Ablation Model
11,0.989545,0.9505,0.994925,1,0.04081632653061224,Ablation Model
12,0.995145,0.9765,0.99761,2,0.04081632653061224,Ablation Model
13,0.992945,0.9662,0.99653,3,0.04081632653061224,Ablation Model
14,0.99319,0.96725,0.99667,4,0.04081632653061224,Ablation Model
15,0.984995,0.92855,0.99268,0,0.061224489795918366,Ablation Model
16,0.971635,0.88955,0.988385,1,0.061224489795918366,Ablation Model
17,0.982715,0.91995,0.99157,2,0.061224489795918366,Ablation Model
18,0.969635,0.8565,0.985,3,0.061224489795918366,Ablation Model
19,0.98219,0.91535,0.991265,4,0.061224489795918366,Ablation Model
20,0.933635,0.71,0.967345,0,0.08163265306122448,Ablation Model
21,0.94175,0.75315,0.9727,1,0.08163265306122448,Ablation Model
22,0.96023,0.8188,0.980655,2,0.08163265306122448,Ablation Model
23,0.954425,0.801,0.97775,3,0.08163265306122448,Ablation Model
24,0.874535,0.6158,0.94466,4,0.08163265306122448,Ablation Model
25,0.821305,0.47765,0.930075,0,0.1020408163265306,Ablation Model
26,0.92866,0.6964,0.96486,1,0.1020408163265306,Ablation Model
27,0.91118,0.67665,0.96244,2,0.1020408163265306,Ablation Model
28,0.84424,0.4556,0.92484,3,0.1020408163265306,Ablation Model
29,0.84674,0.5065,0.936535,4,0.1020408163265306,Ablation Model
30,0.786665,0.39955,0.91235,0,0.12244897959183673,Ablation Model
31,0.838685,0.43945,0.92286,1,0.12244897959183673,Ablation Model
32,0.815965,0.44985,0.923765,2,0.12244897959183673,Ablation Model
33,0.75682,0.35705,0.897905,3,0.12244897959183673,Ablation Model
34,0.827415,0.3993,0.91362,4,0.12244897959183673,Ablation Model
35,0.68512,0.23045,0.867815,0,0.14285714285714285,Ablation Model
36,0.72179,0.34085,0.891675,1,0.14285714285714285,Ablation Model
37,0.7929,0.36465,0.905495,2,0.14285714285714285,Ablation Model
38,0.53287,0.14455,0.795765,3,0.14285714285714285,Ablation Model
39,0.790115,0.33585,0.902365,4,0.14285714285714285,Ablation Model
40,0.59808,0.16765,0.79067,0,0.16326530612244897,Ablation Model
41,0.618875,0.1391,0.82155,1,0.16326530612244897,Ablation Model
42,0.668005,0.2403,0.86592,2,0.16326530612244897,Ablation Model
43,0.520805,0.1285,0.795885,3,0.16326530612244897,Ablation Model
44,0.690475,0.20255,0.85529,4,0.16326530612244897,Ablation Model
45,0.580965,0.12455,0.81096,0,0.18367346938775508,Ablation Model
46,0.56041,0.1192,0.772935,1,0.18367346938775508,Ablation Model
47,0.65369,0.18465,0.835065,2,0.18367346938775508,Ablation Model
48,0.5462,0.10185,0.748945,3,0.18367346938775508,Ablation Model
49,0.514595,0.05745,0.72619,4,0.18367346938775508,Ablation Model
50,0.464505,0.0573,0.69794,0,0.2040816326530612,Ablation Model
51,0.46957,0.07805,0.74522,1,0.2040816326530612,Ablation Model
52,0.399525,0.0453,0.688245,2,0.2040816326530612,Ablation Model
53,0.301655,0.0448,0.649385,3,0.2040816326530612,Ablation Model
54,0.44541,0.04375,0.691075,4,0.2040816326530612,Ablation Model
55,0.393465,0.02075,0.65375,0,0.22448979591836732,Ablation Model
56,0.46336,0.04935,0.714,1,0.22448979591836732,Ablation Model
57,0.397895,0.0303,0.66817,2,0.22448979591836732,Ablation Model
58,0.386805,0.02575,0.663555,3,0.22448979591836732,Ablation Model
59,0.428175,0.0287,0.703085,4,0.22448979591836732,Ablation Model
60,0.350785,0.0189,0.63821,0,0.24489795918367346,Ablation Model
61,0.306035,0.00915,0.601885,1,0.24489795918367346,Ablation Model
62,0.430155,0.0324,0.666065,2,0.24489795918367346,Ablation Model
63,0.33279,0.01005,0.605485,3,0.24489795918367346,Ablation Model
64,0.42036,0.02215,0.67221,4,0.24489795918367346,Ablation Model
65,0.359545,0.01235,0.590685,0,0.26530612244897955,Ablation Model
66,0.246035,0.00815,0.55131,1,0.26530612244897955,Ablation Model
67,0.414185,0.024,0.681745,2,0.26530612244897955,Ablation Model
68,0.387115,0.02025,0.641185,3,0.26530612244897955,Ablation Model
69,0.349745,0.01275,0.577025,4,0.26530612244897955,Ablation Model
70,0.26462,0.00355,0.53638,0,0.2857142857142857,Ablation Model
71,0.315035,0.0045,0.580465,1,0.2857142857142857,Ablation Model
72,0.299295,0.0043,0.56264,2,0.2857142857142857,Ablation Model
73,0.33674,0.00935,0.578185,3,0.2857142857142857,Ablation Model
74,0.30653,0.0064,0.57962,4,0.2857142857142857,Ablation Model
75,0.245405,0.00095,0.44439,0,0.3061224489795918,Ablation Model
76,0.32595,0.0065,0.58713,1,0.3061224489795918,Ablation Model
77,0.250995,0.0014,0.52269,2,0.3061224489795918,Ablation Model
78,0.323355,0.00645,0.5998,3,0.3061224489795918,Ablation Model
79,0.334295,0.0057,0.6106,4,0.3061224489795918,Ablation Model
80,0.308735,0.00465,0.563715,0,0.32653061224489793,Ablation Model
81,0.227745,0.00095,0.49243,1,0.32653061224489793,Ablation Model
82,0.29463,0.00445,0.555165,2,0.32653061224489793,Ablation Model
83,0.24873,0.0016,0.530635,3,0.32653061224489793,Ablation Model
84,0.25359,0.0016,0.496045,4,0.32653061224489793,Ablation Model
85,0.26231,0.0013,0.479085,0,0.3469387755102041,Ablation Model
86,0.24598,0.0014,0.519105,1,0.3469387755102041,Ablation Model
87,0.22857,0.001,0.44776,2,0.3469387755102041,Ablation Model
88,0.274725,0.0012,0.508945,3,0.3469387755102041,Ablation Model
89,0.254895,0.00105,0.472635,4,0.3469387755102041,Ablation Model
90,0.214765,0.0002,0.43568,0,0.36734693877551017,Ablation Model
91,0.21664,0.0005,0.429185,1,0.36734693877551017,Ablation Model
92,0.2311,0.00035,0.468455,2,0.36734693877551017,Ablation Model
93,0.25439,0.0021,0.484885,3,0.36734693877551017,Ablation Model
94,0.19459,0.00015,0.40021,4,0.36734693877551017,Ablation Model
95,0.216305,0.00015,0.411565,0,0.3877551020408163,Ablation Model
96,0.204925,0.00035,0.44848,1,0.3877551020408163,Ablation Model
97,0.20216,0.00015,0.41838,2,0.3877551020408163,Ablation Model
98,0.227585,0.0006,0.472385,3,0.3877551020408163,Ablation Model
99,0.22416,0.00095,0.452755,4,0.3877551020408163,Ablation Model
100,0.239045,0.0004,0.475865,0,0.4081632653061224,Ablation Model
101,0.208655,0.00065,0.45283,1,0.4081632653061224,Ablation Model
102,0.207065,0.0003,0.43764,2,0.4081632653061224,Ablation Model
103,0.181195,5e-05,0.39259,3,0.4081632653061224,Ablation Model
104,0.159645,0.0001,0.348315,4,0.4081632653061224,Ablation Model
105,0.20406,0.0003,0.410705,0,0.42857142857142855,Ablation Model
106,0.22206,0.0006,0.48568,1,0.42857142857142855,Ablation Model
107,0.17533,5e-05,0.39974,2,0.42857142857142855,Ablation Model
108,0.20104,5e-05,0.427495,3,0.42857142857142855,Ablation Model
109,0.21431,0.0005,0.45932,4,0.42857142857142855,Ablation Model
110,0.169415,0.0,0.38849,0,0.44897959183673464,Ablation Model
111,0.174435,0.0,0.407695,1,0.44897959183673464,Ablation Model
112,0.163555,0.0,0.38217,2,0.44897959183673464,Ablation Model
113,0.207475,0.00015,0.46177,3,0.44897959183673464,Ablation Model
114,0.23741,0.0003,0.454955,4,0.44897959183673464,Ablation Model
115,0.146845,0.0,0.347415,0,0.4693877551020408,Ablation Model
116,0.16207,0.0,0.383605,1,0.4693877551020408,Ablation Model
117,0.13433,0.0,0.34005,2,0.4693877551020408,Ablation Model
118,0.163405,0.0,0.376995,3,0.4693877551020408,Ablation Model
119,0.205365,5e-05,0.413805,4,0.4693877551020408,Ablation Model
120,0.170665,5e-05,0.387305,0,0.4897959183673469,Ablation Model
121,0.135595,0.0,0.330195,1,0.4897959183673469,Ablation Model
122,0.169245,0.0001,0.37286,2,0.4897959183673469,Ablation Model
123,0.181875,0.00015,0.38831,3,0.4897959183673469,Ablation Model
124,0.168965,0.0,0.355895,4,0.4897959183673469,Ablation Model
125,0.125815,0.0,0.33827,0,0.5102040816326531,Ablation Model
126,0.170235,0.0,0.394535,1,0.5102040816326531,Ablation Model
127,0.174615,0.00015,0.39655,2,0.5102040816326531,Ablation Model
128,0.19988,0.0001,0.41758,3,0.5102040816326531,Ablation Model
129,0.141705,5e-05,0.337305,4,0.5102040816326531,Ablation Model
130,0.13096,0.0,0.31222,0,0.5306122448979591,Ablation Model
131,0.12984,5e-05,0.34434,1,0.5306122448979591,Ablation Model
132,0.16671,0.0,0.366425,2,0.5306122448979591,Ablation Model
133,0.146615,5e-05,0.349185,3,0.5306122448979591,Ablation Model
134,0.19161,5e-05,0.417915,4,0.5306122448979591,Ablation Model
135,0.19888,0.0,0.401085,0,0.5510204081632653,Ablation Model
136,0.14431,0.0,0.35342,1,0.5510204081632653,Ablation Model
137,0.1377,0.0,0.339335,2,0.5510204081632653,Ablation Model
138,0.14896,0.0,0.36075,3,0.5510204081632653,Ablation Model
139,0.16125,0.0,0.352505,4,0.5510204081632653,Ablation Model
140,0.17573,0.0,0.40068,0,0.5714285714285714,Ablation Model
141,0.161875,5e-05,0.381185,1,0.5714285714285714,Ablation Model
142,0.151555,0.0,0.364585,2,0.5714285714285714,Ablation Model
143,0.190185,0.0001,0.419025,3,0.5714285714285714,Ablation Model
144,0.120145,0.0,0.314365,4,0.5714285714285714,Ablation Model
145,0.162815,5e-05,0.36522,0,0.5918367346938775,Ablation Model
146,0.14405,0.0,0.34535,1,0.5918367346938775,Ablation Model
147,0.168545,0.0001,0.389015,2,0.5918367346938775,Ablation Model
148,0.145515,0.0,0.34422,3,0.5918367346938775,Ablation Model
149,0.158525,0.0,0.36172,4,0.5918367346938775,Ablation Model
150,0.17129,0.0,0.38627,0,0.6122448979591836,Ablation Model
151,0.16167,0.0001,0.374375,1,0.6122448979591836,Ablation Model
152,0.12725,0.0,0.342325,2,0.6122448979591836,Ablation Model
153,0.140785,0.0,0.33667,3,0.6122448979591836,Ablation Model
154,0.144225,0.0,0.34809,4,0.6122448979591836,Ablation Model
155,0.12881,0.0,0.314495,0,0.6326530612244897,Ablation Model
156,0.16895,0.0,0.39986,1,0.6326530612244897,Ablation Model
157,0.129285,0.0,0.32331,2,0.6326530612244897,Ablation Model
158,0.114895,0.0,0.292285,3,0.6326530612244897,Ablation Model
159,0.145225,0.0,0.353435,4,0.6326530612244897,Ablation Model
160,0.13264,0.0,0.333175,0,0.6530612244897959,Ablation Model
161,0.17733,5e-05,0.39949,1,0.6530612244897959,Ablation Model
162,0.158405,0.0,0.3675,2,0.6530612244897959,Ablation Model
163,0.150125,0.0,0.35623,3,0.6530612244897959,Ablation Model
