,loss,binary_accuracy,group,train_size,trial
84,0.811952531337738,0.4913793206214905,corelnet,350,4
85,0.7453060150146484,0.477011501789093,corelnet,350,5
86,0.7326210141181946,0.48275861144065857,corelnet,350,6
87,0.65081787109375,0.5977011322975159,corelnet,350,7
88,0.6480087041854858,0.6149425506591797,corelnet,350,8
89,0.7404215335845947,0.4655172526836395,corelnet,350,9
90,0.7548354864120483,0.5603448152542114,corelnet,400,0
91,0.6570586562156677,0.6178160905838013,corelnet,400,1
92,0.7973329424858093,0.5488505959510803,corelnet,400,2
93,0.7168660163879395,0.5201149582862854,corelnet,400,3
94,0.8652332425117493,0.5431034564971924,corelnet,400,4
95,0.7101602554321289,0.49712643027305603,corelnet,400,5
96,0.7342237234115601,0.5201149582862854,corelnet,400,6
97,0.7028532028198242,0.545976996421814,corelnet,400,7
98,0.7213550209999084,0.49712643027305603,corelnet,400,8
99,0.8352349996566772,0.5316091775894165,corelnet,400,9
100,0.7518575191497803,0.5316091775894165,corelnet,495,0
101,0.6081390976905823,0.6293103694915771,corelnet,495,1
102,0.7275508046150208,0.5143678188323975,corelnet,495,2
103,0.6790580749511719,0.540229856967926,corelnet,495,3
104,0.7366843223571777,0.5086206793785095,corelnet,495,4
105,0.7316375374794006,0.5028735399246216,corelnet,495,5
106,0.6414394378662109,0.6149425506591797,corelnet,495,6
107,0.7350537776947021,0.5747126340866089,corelnet,495,7
108,0.6959619522094727,0.5086206793785095,corelnet,495,8
109,0.7128989696502686,0.477011501789093,corelnet,495,9
0,0.8291195631027222,0.49712643027305603,transformer,5,0
1,0.7509164810180664,0.5316091775894165,transformer,5,1
2,0.845233142375946,0.5,transformer,5,2
3,0.7909693121910095,0.5201149582862854,transformer,5,3
4,0.7545335292816162,0.5143678188323975,transformer,5,4
5,0.802752673625946,0.5344827771186829,transformer,5,5
6,0.8527547121047974,0.4712643623352051,transformer,5,6
7,0.7985162734985352,0.4913793206214905,transformer,5,7
8,0.9100486636161804,0.4683907926082611,transformer,5,8
9,0.8139860033988953,0.5201149582862854,transformer,5,9
10,0.9479600787162781,0.48275861144065857,transformer,25,0
11,0.8023184537887573,0.5057471394538879,transformer,25,1
12,0.7714232802391052,0.49712643027305603,transformer,25,2
13,0.8255174160003662,0.4712643623352051,transformer,25,3
14,0.7922936081886292,0.49425286054611206,transformer,25,4
15,0.7339956164360046,0.5718390941619873,transformer,25,5
16,0.7545463442802429,0.5948275923728943,transformer,25,6
17,0.7485055327415466,0.5574712753295898,transformer,25,7
18,0.7604119181632996,0.5431034564971924,transformer,25,8
19,0.730577290058136,0.5660919547080994,transformer,25,9
20,0.7095642685890198,0.5775862336158752,transformer,50,0
21,0.6642516851425171,0.5948275923728943,transformer,50,1
22,0.6976056694984436,0.6120689511299133,transformer,50,2
23,0.6517006158828735,0.6120689511299133,transformer,50,3
24,0.7446843385696411,0.5775862336158752,transformer,50,4
25,0.7544156908988953,0.545976996421814,transformer,50,5
26,0.7952646017074585,0.5086206793785095,transformer,50,6
27,0.6972349286079407,0.5862069129943848,transformer,50,7
28,0.6967092752456665,0.5833333134651184,transformer,50,8
29,0.6929801106452942,0.5718390941619873,transformer,50,9
30,0.6699398756027222,0.6235632300376892,transformer,100,0
31,0.6246764659881592,0.681034505367279,transformer,100,1
32,0.6958383917808533,0.6005747318267822,transformer,100,2
33,0.5487855076789856,0.7126436829566956,transformer,100,3
34,0.693018913269043,0.6408045887947083,transformer,100,4
35,0.6145984530448914,0.6695402264595032,transformer,100,5
36,0.6057385206222534,0.6551724076271057,transformer,100,6
37,0.6157179474830627,0.6666666865348816,transformer,100,7
38,0.6103383898735046,0.6637930870056152,transformer,100,8
39,0.6957799196243286,0.568965494632721,transformer,100,9
40,0.54029780626297,0.7155172228813171,transformer,150,0
41,0.5656399726867676,0.7471264600753784,transformer,150,1
42,0.4810754060745239,0.7758620977401733,transformer,150,2
43,0.578984797000885,0.6925287246704102,transformer,150,3
44,0.5556150674819946,0.6925287246704102,transformer,150,4
45,0.46490010619163513,0.7931034564971924,transformer,150,5
46,0.6292775869369507,0.6522988677024841,transformer,150,6
47,0.5779891610145569,0.6896551847457886,transformer,150,7
48,0.557806134223938,0.727011501789093,transformer,150,8
49,0.4922615885734558,0.7528735399246216,transformer,150,9
50,0.3958686292171478,0.8275862336158752,transformer,200,0
51,0.5654523372650146,0.7701149582862854,transformer,200,1
52,0.535810649394989,0.7413793206214905,transformer,200,2
53,0.44037631154060364,0.8045976758003235,transformer,200,3
54,0.44630467891693115,0.7931034564971924,transformer,200,4
55,0.5194939374923706,0.7816091775894165,transformer,200,5
56,0.48658400774002075,0.7528735399246216,transformer,200,6
57,0.5432018637657166,0.7643678188323975,transformer,200,7
58,0.5678708553314209,0.7011494040489197,transformer,200,8
59,0.5054717063903809,0.795976996421814,transformer,200,9
60,0.7627159953117371,0.49712643027305603,transformer,25,0
61,0.7617406845092773,0.5919540524482727,transformer,25,1
62,0.786597490310669,0.5488505959510803,transformer,25,2
63,0.7226290702819824,0.5344827771186829,transformer,25,3
64,0.6789061427116394,0.6005747318267822,transformer,25,4
65,0.7990743517875671,0.5057471394538879,transformer,25,5
66,0.7599890828132629,0.5316091775894165,transformer,25,6
67,0.7451397180557251,0.5143678188323975,transformer,25,7
68,0.6895647644996643,0.6235632300376892,transformer,25,8
69,0.8481205105781555,0.4712643623352051,transformer,25,9
70,0.24623341858386993,0.9051724076271057,transformer,300,0
71,0.37488800287246704,0.8160919547080994,transformer,300,1
72,0.320122629404068,0.8505747318267822,transformer,300,2
73,0.2578217387199402,0.8764367699623108,transformer,300,3
74,0.2757813036441803,0.8793103694915771,transformer,300,4
75,0.2585126757621765,0.8936781883239746,transformer,300,5
76,0.26685860753059387,0.8994252681732178,transformer,300,6
77,0.30184394121170044,0.8879310488700867,transformer,300,7
78,0.27797916531562805,0.8678160905838013,transformer,300,8
79,0.2768285274505615,0.8994252681732178,transformer,300,9
80,0.2372264266014099,0.9022988677024841,transformer,350,0
81,0.2891092300415039,0.8965517282485962,transformer,350,1
82,0.24054832756519318,0.8850574493408203,transformer,350,2
83,0.2325267642736435,0.8994252681732178,transformer,350,3
84,0.2737506926059723,0.8649425506591797,transformer,350,4
85,0.28184330463409424,0.8965517282485962,transformer,350,5
86,0.2720261812210083,0.8879310488700867,transformer,350,6
87,0.3400436341762543,0.8735632300376892,transformer,350,7
88,0.2727298140525818,0.8908045887947083,transformer,350,8
89,0.3056347966194153,0.8764367699623108,transformer,350,9
90,0.22319567203521729,0.8936781883239746,transformer,400,0
91,0.18719244003295898,0.9195402264595032,transformer,400,1
92,0.16129665076732635,0.9425287246704102,transformer,400,2
93,0.23572757840156555,0.8994252681732178,transformer,400,3
94,0.2365381121635437,0.9224137663841248,transformer,400,4
95,0.239100843667984,0.8994252681732178,transformer,400,5
96,0.1962430626153946,0.9166666865348816,transformer,400,6
97,0.1814170777797699,0.9224137663841248,transformer,400,7
98,0.2106027752161026,0.9195402264595032,transformer,400,8
99,0.25651150941848755,0.8936781883239746,transformer,400,9
100,0.16119594871997833,0.9482758641242981,transformer,495,0
101,0.17692124843597412,0.9252873659133911,transformer,495,1
102,0.18481634557247162,0.9511494040489197,transformer,495,2
103,0.19407764077186584,0.9425287246704102,transformer,495,3
104,0.15019091963768005,0.9425287246704102,transformer,495,4
105,0.15452158451080322,0.9396551847457886,transformer,495,5
106,0.14244261384010315,0.959770143032074,transformer,495,6
107,0.18561410903930664,0.9367815852165222,transformer,495,7
108,0.12703700363636017,0.9568965435028076,transformer,495,8
109,0.15852200984954834,0.9482758641242981,transformer,495,9
